"country","year","l02","l38","l34","l58","exms_gs","frty","gdp","exp","consump","comp_emp","tax","subs","share_gdp_gerd","nip","c_gross_debt","avg_hicp","img","hh_sr","hh_ir","km","ass_w_h","lexp","wage_pps","share_gdp_pens","pop","ex_eu","ex_rw","im_eu","im_rw","unemp","pov_ratio","army_pers","fdi_share","gdp_gg","gini","edu_exp_tot","infl","army_exp","share_trade","corpt","g_effect","pol_stab","qual","rul_law","voic_acc","h_exp","n_h_bed","rur_pop","urb_pop"
"Slovenia",2012,19,81,58,23,0.15,1.58,36253.3,7379.5,20503.2,18486.9,5275.3,606,2.56,-4,53.6,98.5,15022,9.38,5.68,38023,104.873,80.3,18.4,11.3,2055496,18324,8101.6,18559.9,6633.6,8.9,0,1.33822138033338,0.0720040328216091,-2.63943875676689,25.6,5.62023019790649,2.59741386039003,1.16679123354242,142.384430845304,0.832158982753754,1.018315076828,0.935110688209534,0.625475347042084,1.00906705856323,0.999778091907501,8.71509933,4.54,46.892,53.108
"Slovenia",2013,18.5,81.5,57.1,24.4,0.15,1.55,36454.3,7159.9,20107,18073.4,5474.7,673.7,2.56,-14.6,70,100.4,13871,11.25,5.46,37968.607,104.38,80.5,18.4,11.5,2058821,19641.6,7413.5,19334.8,6015.5,10.1,0,1.34576803130525,0.214853463745323,-1.02928277204056,26.2,5.4057297706604,1.76920085881907,1.04694825557094,143.75635401147,0.722276329994202,1.00155377388,0.882251679897308,0.624960362911224,0.994327008724213,1.00189661979675,8.74028301,4.55,46.668,53.332
"Slovenia",2014,18.4,81.6,56.5,25.1,0.16,1.58,37634.3,7108.4,20339.1,18408,5638.3,581.5,2.37,-5.5,80.3,100.77,13846,11.53,5.58,37978.64,102.236,81.2,18.3,11.2,2061085,22008.4,6650.8,20523.9,5593.5,9.7,0,1.33669529463526,2.0388759570282,2.76815883065036,25.7,5.29169988632202,0.19934382657075,0.973739588196785,145.549750211855,0.721844375133514,0.996909558773041,0.965773403644562,0.657770276069641,0.999612212181091,0.956131041049957,8.50197601,4.54,46.443,53.557
"Slovenia",2015,17.4,82.6,55.9,26.6,0.16,1.57,38852.6,7313.3,20640.2,18935.4,5799.1,528.1,2.2,-2.8,82.6,100,15420,11.93,5.67,37975.619,100,80.9,18.4,10.9,2062874,23147.6,6826.7,21576.8,5288.7,9,0,1.31092446989492,4.01356343441891,2.21008160650594,25.4,4.90953016281128,-0.525552285820877,0.930119531623913,146.295856696074,0.737542390823364,0.937552809715271,0.947492003440857,0.609880983829498,0.945320546627045,0.986843705177307,8.49823952,4.51,46.219,53.781
"Slovenia",2016,17.2,82.8,55.6,27.2,0.17,1.58,40443.2,7698.6,21475.4,19966,5959.8,548.1,2.01,-1.9,78.5,99.85,16623,11.7,5.79,38010.904,99.476,81.2,19.4,10.6,2064188,24182,7201.2,22573,5356.9,8,0,1.32801724007835,3.23069044265375,3.19185251782498,24.8,4.79266977310181,-0.054999541670474,1.00428707817666,146.657774528668,0.785221040248871,1.08773446083069,0.979141891002655,0.627829551696777,1.05075812339783,1.01092410087585,8.4630394,4.49,45.98,54.02
"Slovenia",2017,16.7,83.3,54.6,28.7,0.18,1.62,43011.3,7936.7,22218.6,21246,6187.1,575.3,1.87,-0.1,74.2,101.4,18808,12.91,6.19,37994.792,98.216,81.2,20.3,10.1,2065895,27761,7992.4,25613.9,6278.6,6.6,0,0.68246408532751,2.46192788841905,4.81538063231366,24.2,4.78053998947144,1.42910743319306,0.981780637525869,157.27443872417,0.776947557926178,1.12905192375183,0.866364181041718,0.564541935920715,0.991815984249115,1.00672471523285,8.18480968,4.5,45.727,54.273
"Slovenia",2018,16.4,83.6,54.9,28.7,0.18,1.6,45876.3,8371,23449.8,22818.3,6483,594.7,1.95,0.7,70.3,103.36,28455,13.51,6.42,37977.69,96.49,81.5,21.2,9.8,2066880,30525,8374.8,27926.9,7099.5,5.1,0,0.700420832157915,2.83905082015686,4.45436574721896,24.6,4.93455982208252,1.7386086198818,0.977856790281467,161.142403438809,0.836427569389343,1.08230376243591,0.894077658653259,0.642297327518463,1.02418792247772,0.97007554769516,8.27911568,4.43,45.459,54.541
"Slovenia",2019,15.8,84.2,54.9,29.3,0.18,1.61,48582.3,8894.3,25059.2,24581.7,6961.3,742.2,2.04,0.7,65.4,105.11,31319,12.64,6.35,38003.3,94.692,81.6,22.2,9.6,2080908,31885.2,8736.8,28842.3,7606,4.5,0,0.680563779034552,3.95600273865327,3.52267923999254,24.4,4.8964900970459,1.63052260754344,1.0543316103123,158.638466880546,0.888942241668701,1.04191696643829,0.801483511924744,0.997022330760956,1.0847235918045,0.977437853813171,8.52314281,NA,45.178,54.822
"Slovenia",2020,14.5,85.5,54,31.5,0.19,1.59,47044.9,9695.8,23293.4,25209.2,6193.2,2219.4,2.14,-7.6,79.6,104.82,36110,21.72,5.59,38068.12,99.443,80.6,24,10.5,2095861,27607.4,8975.1,24863.5,7515.5,5,0,0.679780605665097,0.942167943887203,-4.24088372175214,24,5.38651990890503,-0.05485681576061,1.05910921346345,146.586292565221,0.777626574039459,1.12151610851288,0.701404273509979,0.91221022605896,1.03819799423218,0.932308793067932,9.45357895,NA,44.882,55.118
"Slovenia",2021,13.3,86.7,51.4,35.4,0.19,1.64,52278.8,10847,26530.1,27556.3,7130.1,1637.2,2.13,-4.6,74.4,106.97,23624,16.98,6.22,38184.423,94.873,80.7,24.5,10,2108977,33175.6,10510.1,31251,9381.5,4.8,NA,NA,3.58914562379553,8.22849988578498,NA,5.6695818901062,1.9170650608926,1.23544123825207,161.285643631514,0.693418622016907,1.13862144947052,0.755461394786835,0.822128713130951,1.00272476673126,0.905274868011475,9.15498257,NA,44.573,55.427
"Slovenia",2022,13.8,86.2,51.1,35.1,0.18,NA,57037.7,11109.2,30156.5,29671.9,7705.6,978.5,2.11,-3,72.3,116.94,NA,13.88,6.51,38125.059,NA,81.3,25.6,NA,2107180,40814,12884.7,39073,13333.7,4,NA,NA,3.63014778371891,2.46078331366104,NA,NA,8.83369886749452,1.18798601519501,186.026832111384,0.76738029718399,1.0690666437149,0.706639647483826,0.694944024085999,0.972656548023224,0.972445666790009,NA,NA,44.249,55.751
"Spain",2000,58.8,41.2,20,21.2,2.17,1.22,647851,108177,380340,316224,74062,12986,0.88,-1.2,57.8,71.22,362468,9.83,11.45,154508,70.805,79.3,15,9.4,40470182,NA,NA,NA,NA,13.8,0.7,1.32550666779739,6.77009273042178,5.24594382377803,34.1,4.16604995727539,3.43351563418767,1.72551798839458,60.0823337464942,1.32828283309937,1.68575727939606,0.459468245506287,1.23809194564819,1.4075014591217,1.27701985836029,6.7992177,3.65,23.738,76.262
"Spain",2001,57.7,42.3,20.2,22,2.29,1.23,700993,115977,408931,336894,77827,13133,0.89,-0.5,54,73.23,414772,9.77,11.89,154228,71.078,79.8,15.1,9.1,40665545,NA,NA,NA,NA,10.4,NA,1.18438574676983,4.60465661678133,3.93300276489272,NA,4.1112699508667,3.58983413338112,1.62958403293614,57.9971554637493,NA,NA,NA,NA,NA,NA,6.76895761,3.58,23.657,76.343
"Spain",2002,56.7,43.3,20.4,23,2.34,1.25,749552,124608,432783,358651,83077,14219,0.96,-0.3,51.2,75.86,483260,9.65,12.75,154400,72.16,79.8,15.6,9,41035278,NA,NA,NA,NA,11.2,NA,1.32487243356071,5.5533457146155,2.73094832930995,NA,4.13457012176514,3.06565685902219,1.45597370162444,55.0991792430679,1.31682515144348,1.78612041473389,0.438226073980331,1.32903218269348,1.22893154621124,1.27498733997345,6.80052757,3.53,23.467,76.533
"Spain",2003,55.8,44.2,20.7,23.6,2.49,1.3,802266,134593,457473,379836,91059,14616,1.02,-0.4,47.7,78.21,470010,10.81,13.66,154288,73.296,79.7,15.7,9,41827838,NA,NA,NA,NA,11.3,0.8,1.13525901643997,3.38790004154804,2.98193631644672,31.8,4.1734299659729,3.03888839396655,1.42254439300681,53.4636891006225,1.3489111661911,1.81680715084076,-0.047485888004303,1.30430352687836,1.24776077270508,1.27055943012238,7.563272,3.44,23.222,76.778
"Spain",2004,54.5,45.5,21,24.5,2.4,1.31,859437,147556,492934,405363,101903,15132,1.04,-0.1,45.4,80.6,684561,9.07,14.6,154405,74.36,80.4,16,8.9,42547451,NA,NA,NA,NA,11.1,0.8,1.07741189794774,2.3635993180717,3.12273351662624,33.3,4.15785980224609,3.03924881090925,1.43022117967926,54.5241826916923,1.33718907833099,1.33226644992828,-0.0905463024973869,1.30674779415131,1.12897205352783,1.3236118555069,7.65842772,3.4,22.978,77.022
"Spain",2005,51.7,48.3,22.3,26.1,2.23,1.33,927357,160726,530024,435033,113934,15670,1.1,1.2,42.4,83.33,719284,8.44,15.64,154214,75.242,80.3,16.5,8.9,43296338,NA,NA,NA,NA,9.2,0.7,1.03784859270325,2.34093823726441,3.65208419190144,32.4,4.14432001113892,3.36881409750383,1.38717775355122,54.7622975833471,1.32761585712433,1.50157427787781,0.19302661716938,1.30437541007996,1.11754953861237,1.13140439987183,7.73191881,3.34,22.737,77.263
"Spain",2006,50.9,49.1,22.8,26.4,2.14,1.36,1003823,174267,570855,471451,123971,15953,1.18,2.1,39.1,86.29,840844,6.81,16,154266,76.098,81.1,17.5,8.8,44009971,NA,NA,NA,NA,8.5,0.8,1.01461850458486,2.61249350717978,4.10268574072705,33.5,4.1848201751709,3.51557576832128,1.37000746147478,56.1771348136076,1.17766547203064,0.830167770385742,-0.150648653507233,1.17664575576782,1.11987686157227,1.07872498035431,7.8290596,3.29,22.498,77.502
"Spain",2007,50.1,49.9,23.1,26.8,2.23,1.38,1075539,190431,609744,508424,124734,18272,1.24,1.9,35.8,88.75,958266,5.36,15.97,152998,77.678,81.1,18.3,9,44784666,NA,NA,NA,NA,8.2,0.4,0.98630169120529,4.62887025092435,3.60473846199818,34.1,4.25404977798462,2.78679745804946,1.36310631227691,57.7476037596033,1.07903242111206,0.987038195133209,-0.276731640100479,1.21525323390961,1.1538097858429,1.12308669090271,7.9186573,3.25,22.26,77.74
"Spain",2008,49.8,50.2,23.1,27,2.14,1.45,1109541,208850,627013,544126,106093,18368,1.32,-4.6,39.7,92.41,599075,7.47,14.03,151578,80.178,81.5,19.4,9.3,45668939,NA,NA,NA,NA,11.3,0.5,0.963271161739146,4.54012423037454,0.887067045576416,34.2,4.52805995941162,4.07534335957339,1.36762048450666,55.9833300436847,1.17877197265625,0.912503182888031,-0.383085459470749,1.25488996505737,1.18374812602997,1.18532562255859,8.38226032,3.2,22.024,77.976
"Spain",2009,49.5,50.5,23.2,27.4,2.18,1.38,1069323,220705,598490,530045,87546,18786,1.36,-11.3,53.3,92.19,392962,11.19,10.82,151504,87.261,81.9,19.7,10.2,46239273,NA,NA,NA,NA,17.9,0.8,0.951977119541391,0.640294112308163,-3.7631070424473,34.9,4.91200017929077,-0.28781308353524,1.35835383696039,46.9948743270275,1.05494809150696,0.9416823387146,-0.474599570035934,1.18705248832703,1.15600228309631,1.17698621749878,9.10764217,3.16,21.79,78.21
"Spain",2010,48.1,51.9,23.4,28.4,1.97,1.37,1072709,221331,612349,526813,107589,18288,1.36,-9.5,60.5,94.08,360705,9.37,9.71,151525,90.926,82.4,19.9,10.6,46486619,NA,NA,NA,NA,19.9,0.7,0.950583142233115,2.57430062720058,0.162919517758226,35.2,4.85608005523682,1.79986457728769,1.3873781239833,52.928240557318,1.16003704071045,0.942974150180817,-0.318043738603592,1.15819036960602,1.15678811073303,1.12254285812378,9.11891174,3.11,21.558,78.442
"Spain",2011,47,53,23.7,29.3,1.96,1.34,1063763,219898,611386,513328,104082,17950,1.33,-9.7,69.9,96.94,371331,10,7.88,151353,94.15,82.6,20,11.1,46667174,NA,NA,NA,NA,21.4,1.1,0.915579029241735,1.81210524220555,-0.814384776648922,35.7,4.8969202041626,3.1961018883379,1.33187655521014,58.7931710352776,1.16321241855621,0.97240149974823,0.0211045369505882,1.06073820590973,1.16937839984894,1.08586597442627,9.16797066,3.05,21.327,78.673
"Spain",2012,46.4,53.6,23.6,30,1.84,1.32,1031104,205987,602781,481400,106835,15643,1.3,-11.6,90,99.31,304053,6.36,6.49,150894,99.579,82.5,20.2,11.9,46818219,NA,NA,NA,NA,24.8,0.9,0.914730836420797,1.57376618001706,-2.95892213230024,35.4,4.46931982040405,2.44612782366809,1.42363040003724,60.8450747936193,1.17040634155273,1.05716216564178,-0.0295164491981268,0.947154939174652,1.03779828548431,1.06417882442474,9.15419865,2.99,21.098,78.902
"Spain",2013,45.6,54.4,23.5,30.9,1.91,1.27,1020677,203181,590837,467521,114144,16301,1.27,-7.5,100.5,100.83,280772,7.77,4.83,150380,102.901,83.2,20.6,12.6,46727890,NA,NA,NA,NA,26.1,1.1,0.91697971269712,3.49468567383381,-1.40334186790638,36.2,4.34961986541748,1.40858109183019,1.27236040392798,61.9763157198604,0.926997601985931,1.16825199127197,0.0120177594944835,0.932680726051331,1.02529191970825,0.988870561122894,9.06693172,2.96,20.867,79.133
"Spain",2014,44.5,55.5,23.9,31.7,1.93,1.32,1032608,203133,601586,473531,120045,16797,1.24,-6.1,105.1,100.63,305454,6.33,4.66,151235,102.325,83.3,20.9,12.8,46512199,NA,NA,NA,NA,24.5,0.8,0.866126956975966,2.40142613065937,1.39577536727975,36.1,4.30150985717773,-0.151114837527235,1.25391242368837,63.8382619541975,0.689561665058136,1.17389130592346,0.243121743202209,0.746454060077667,0.966522395610809,0.993750035762787,9.08897781,2.97,20.634,79.366
"Spain",2015,43.5,56.5,24.4,32.1,1.9,1.33,1078092,210417,618514,492892,128955,16864,1.22,-5.3,103.3,100,342114,7.24,4.48,150667,100,83,21,12.6,46449565,NA,NA,NA,NA,22.1,0.9,0.867985617007326,1.92592371859084,3.83851887667484,36.2,4.28457021713257,-0.500365709903242,1.2702320395662,64.1832051439024,0.631589710712433,1.15785312652588,0.24116013944149,0.791497886180878,0.885937511920929,1.04484903812408,9.12642574,2.98,20.398,79.602
"Spain",2016,42.6,57.4,24.7,32.7,2.01,1.34,1114420,212863,636323,503724,131479,17182,1.19,-4.3,102.7,99.66,414746,7.02,4.52,150039,98.198,83.5,20.9,12.6,46440099,NA,NA,NA,NA,19.6,1.1,0.861499739830996,3.58746392265577,3.03777414172446,35.8,4.22544002532959,-0.202598000426452,1.13713590926222,63.7398826295293,0.570366203784943,1.095534324646,0.402214497327805,0.99648380279541,0.965485215187073,1.04162049293518,8.95201397,2.97,20.16,79.84
"Spain",2017,41.8,58.2,24.9,33.2,2.01,1.31,1162492,216961,666148,523665,137673,17895,1.21,-3.1,101.8,101.69,532132,5.54,5.1,151194,96.666,83.4,21.3,12.4,46528024,NA,NA,NA,NA,17.2,0.7,0.855974028350471,2.4036144121704,2.97576072924863,34.7,4.20552015304565,1.95607633363963,1.23002910987775,66.6570608657952,0.5102778673172,1.00121974945068,0.270845115184784,0.930574059486389,1.02350747585297,1.02147972583771,8.94976807,2.97,19.92,80.08
"Spain",2018,40.8,59.2,25.2,34,1.99,1.26,1203859,225295,688061,546072,143808,17627,1.24,-2.6,100.4,103.46,643684,5.22,5.33,150040,95.312,83.5,21.3,12.6,46658447,NA,NA,NA,NA,15.3,0.8,0.856295663650727,4.12365956451029,2.28446941947622,34.7,4.1794900894165,1.6749813686379,1.25433377164601,67.5749402546311,0.612849295139313,0.969287812709808,0.275779157876968,0.93815416097641,0.978212118148804,1.02965259552002,9.00140381,2.97,19.679,80.321
"Spain",2019,39.6,60.4,25.3,35.1,1.97,1.23,1245513,234928,701308,580195,145691,18112,1.25,-3.1,98.2,104.26,750480,8,5.46,149747.242,95.272,84,22.4,12.7,46937060,NA,NA,NA,NA,14.1,0.8,0.860018170152737,1.85614863696109,1.9839662230883,34.3,4.23021984100342,0.699518994458739,1.23270491757212,66.8738905174013,0.666526734828949,0.968881249427795,0.292700946331024,1.037264585495,0.990445971488953,1.03611528873444,9.13947964,NA,19.435,80.565
"Spain",2020,38.2,61.8,25.8,36,1.76,1.19,1119010,246346,614652,560696,129204,27266,1.41,-10.1,120.3,103.91,467918,17.42,5.26,150021,107.497,82.4,23.5,14.5,47332614,NA,NA,NA,NA,15.5,0.9,0.871349532582277,2.86593444654275,-11.1672978596983,34.9,4.89986991882324,-0.322753017299739,1.3678936018154,60.119480612327,0.71118026971817,0.854268252849579,0.411397874355316,0.755449116230011,0.862033605575562,1.00441217422485,10.71374989,NA,19.19,80.81
"Spain",2021,37.9,62.1,25.6,36.5,1.77,1.19,1222290,259513,673388,599363,149924,23535,1.41,-6.7,116.8,107.04,528856,13.5,6.55,150110,101.158,83.3,23.9,13.9,47398695,NA,NA,NA,NA,14.8,NA,NA,3.03735044338292,6.40317361484541,NA,4.58532047271729,3.0931351197642,1.36942532659619,67.3912901193661,0.71550315618515,0.909273445606232,0.509131908416748,0.797288954257965,0.843659341335297,1.00015807151794,NA,NA,18.944,81.056
"Spain",2022,37.7,62.3,25.5,36.8,1.86,NA,1346377,274233,751825,643047,164627,32707,1.44,-4.7,111.6,115.95,NA,7.11,7.06,NA,NA,83.2,24.7,NA,47432893,NA,NA,NA,NA,12.9,NA,NA,2.98308054924131,5.77064767618052,NA,NA,8.39057634118627,1.46603384385733,80.536506491124,0.68531209230423,0.92075788974762,0.265326976776123,0.797074437141418,0.79993212223053,1.01301276683807,NA,NA,18.696,81.304
"Sweden",2000,26.3,73.7,46.8,26.8,1.42,1.54,285150.3,69952.8,131898.4,127395.2,64250.8,5341,NA,3.1,50.3,79.78,58659,2.33,4.2,137673,80.384,79.8,15.1,10.5,8861426,68132,55219.7,69209.6,39772.2,5.5,0,1.96794983087444,8.68141509900555,4.7663488714872,27.2,6.740149974823,0.899143734041633,1.83267304982489,81.4775319321754,2.22582793235779,1.87932634353638,1.39177203178406,1.34945940971375,1.8001868724823,1.57328855991364,7.32689953,3.58,15.974,84.026
"Sweden",2001,23.4,76.6,54.1,22.5,1.36,1.57,270524.5,66920.1,123792.2,124341.6,61276.8,4759.6,3.87,1.4,51.9,81.92,60795,6.82,4.2,138241,81.749,79.9,15.5,10.5,8882792,63914.5,52196.6,64062.1,37837.8,4.7,NA,1.52453202350806,7.51572681587293,1.44949861796981,NA,6.61764001846313,2.40595834145438,1.71274737307638,80.5882900359504,NA,NA,NA,NA,NA,NA,7.90032959,3.27,15.929,84.071
"Sweden",2002,22.5,77.5,54.3,23.2,1.35,1.65,283627.1,72187.6,129892.3,129954.3,64802.4,5237.8,NA,-1.4,49.8,83.51,64087,7.32,4.84,138536,84.818,80,16,10.7,8909128,64332.6,52655.4,64251.3,37773.7,5,0,1.51760376697642,6.8884054834351,2.1969210621746,25.8,6.92434978485107,2.15848213589264,1.64115454047208,77.2186507056824,2.20039749145508,1.96259272098541,1.47525751590729,1.59024393558502,1.84246826171875,1.50778388977051,8.21006203,3.13,15.867,84.133
"Sweden",2003,22.1,77.9,54,23.9,1.41,1.71,296305.5,76188.2,134973.3,135011.2,67356.9,5499.8,3.58,-1.2,49.3,85.44,63795,7.14,5.33,138567,87.859,80.3,16.7,11.3,8940788,72562,46925.3,71286.5,32183.1,5.6,0.3,1.37177665045134,1.79689343407486,2.30981059032811,25.3,6.79142999649048,1.92565534892391,1.59678996943608,75.2455936655162,2.14788365364075,2.01690196990967,1.34161329269409,1.61025357246399,1.88671100139618,1.54860532283783,8.31724644,3.05,15.804,84.196
"Sweden",2004,21.5,78.5,53.8,24.7,1.42,1.75,310182,77611.7,139540.9,139418.7,69261.5,5524.1,3.36,0.2,48.5,86.32,62028,5.88,6.03,138630,88.849,80.7,17.4,11.2,8975670,79758.6,52660.1,76961.6,34395.3,6.7,0.4,0.597107791586016,4.37648926549524,4.33685615384474,26.1,6.66310977935791,0.373659828721813,1.44128335992893,78.5911495819721,2.13264751434326,2.09973764419556,1.36222684383392,1.66940915584564,1.87256228923798,1.73924720287323,8.1296196,3.01,15.742,84.258
"Sweden",2005,21.3,78.7,52.8,25.9,1.35,1.77,315774.8,78617.4,142580.1,141773.5,71223.6,5897.4,3.36,1.8,48.7,87.03,65229,5.6,6.1,138634,90.684,80.7,17.7,11.4,9011392,84934.3,57213.3,83833,38485.5,7.5,1.1,0.609783268954292,5.29875780977657,2.85880323990261,26.8,6.5064001083374,0.453170852576182,1.40698751486224,83.7514776951197,2.01279759407043,1.8879017829895,1.29990482330322,1.5328688621521,1.79775130748749,1.58447277545929,8.1508379,2.93,15.681,84.319
"Sweden",2006,26.9,73.1,47.2,25.9,1.34,1.85,337317.2,83078.8,148383.3,149129.4,74598.2,6359,3.47,2.1,43.6,88.34,95750,7.75,6.54,139317,91.196,81,18.4,11,9047752,94754.7,65428.6,94234.6,43080.4,7.1,0.4,0.515838766415625,5.21224259891122,4.66277355175126,26.4,6.36429023742676,1.3602146862768,1.31820552345733,88.1954134776664,2.18632340431213,1.80057287216187,1.29393398761749,1.43954706192017,1.85117638111115,1.48571825027466,8.05226612,2.89,15.57,84.43
"Sweden",2007,26.5,73.5,47.1,26.4,1.37,1.88,358945.1,86672.9,156588.9,161070.9,79189.5,6455.9,3.23,3.3,38.9,89.82,99485,10.4,6.9,211686,90.652,81.1,19.7,10.8,9113257,102524.9,68369.7,105380.2,43768.1,6.2,0.4,0.363272340732943,9.39303090626209,3.43922177600065,27.1,6.17158985137939,2.21216883436735,1.29998150757256,89.1620822111883,2.23397564888,2.01871752738953,1.27147829532623,1.57299721240997,1.89182782173157,1.51013612747192,7.99607754,2.86,15.412,84.588
"Sweden",2008,26.2,73.8,47,26.9,1.31,1.91,354881.1,87434,155556,162816.6,79659.2,6595.4,3.47,1.9,37.5,92.83,101171,12.1,6.16,212242,91.982,81.3,20.1,11.3,9182927,101218.2,72982,107180.8,47111.7,6.2,0.6,0.358847162711702,8.0038751828389,-0.450559256743361,28.1,6.34455013275146,3.43704910602874,1.16374723679633,92.5641504308151,2.21141076087952,1.94697892665863,1.12833654880524,1.63588404655457,1.91915678977966,1.52016663551331,8.20824242,2.81,15.254,84.746
"Sweden",2009,25.4,74.6,47,27.6,1.2,1.94,314637.5,81802.7,145349.7,147365.2,70943,6156.1,3.4,-0.9,40.7,94.63,102280,11.86,5.3,212088,97.537,81.5,19.9,12.2,9256347,78086.1,58636.4,82281.5,37453.5,8.4,0.5,0.445197999112861,2.05271748500075,-4.33979057452935,27.3,6.74971008300781,-0.494460544377991,1.15980434381161,81.5088560374264,2.24269556999207,2.04168105125427,1.08463823795319,1.64970362186432,1.9582816362381,1.54603838920593,8.77037907,2.76,15.098,84.902
"Sweden",2010,25,75,46.7,28.2,1.18,1.98,374695.2,93795.1,170851.3,169256.6,82986.7,7333.4,3.17,-0.1,38.1,96.43,98801,12.53,5.88,212361,96.907,81.6,19.9,11.4,9340682,95458.1,71951.4,101816.9,46448.3,8.6,0.5,0.42850177653196,0.126076302691436,5.95210700755608,27.7,6.52268981933594,1.15798802715628,1.18712854137069,84.2483771880363,2.21972584724426,1.96262037754059,1.09417045116425,1.65624058246613,1.93030881881714,1.54272592067719,8.31963825,2.73,14.944,85.056
"Sweden",2011,24.4,75.6,46.5,29.1,1.17,1.9,412844.7,102951.9,186843.1,189301.9,89759.6,8181,3.19,-0.4,37.2,97.75,96467,13.18,5.49,212549,96.345,81.9,20.6,11.2,9415570,104522.9,82376.8,115080.1,52203.9,7.8,0.6,0.426310439261871,1.2157159597585,3.1953332348894,27.6,6.36691999435425,2.9611507382214,1.10169116434029,85.7910274001081,2.16803646087646,1.92519795894623,1.23068809509277,1.89224195480347,1.91803658008575,1.61295545101166,10.41646671,2.7,14.703,85.297
"Sweden",2012,23.8,76.2,46.1,30.1,1.1,1.91,430037.1,110735.3,196344.4,204268.3,94583.6,8611.3,3.23,-1.1,37.5,98.66,103059,15.23,4.5,213648,98.351,81.8,21.6,11.6,9482855,108297.5,85337.6,118520.1,54590.1,8,0.5,0.32020047333983,0.773512654107363,-0.588304568990736,27.6,7.5369701385498,0.888377506923638,1.13011028867624,85.2822510623587,2.27712059020996,1.91103565692902,1.17059719562531,1.90003883838654,1.92827761173248,1.69035804271698,10.7351532,2.66,14.38,85.62
"Sweden",2013,22.9,77.1,45.7,31.4,1.09,1.89,441850.7,115749.8,202640.4,211796.6,97123.6,8575,3.26,-1.5,40.3,99.1,115845,15.54,4.55,212836,99.647,82,21.8,12,9555893,108977.6,78927.4,118223.2,50956.4,8.1,0.7,0.316391641758194,0.224393964985766,1.187775715906,28.8,7.61120986938477,-0.0442929701485858,1.11252053864955,80.8156652769752,2.23930025100708,1.78943645954132,1.12777805328369,1.8954666852951,1.95055162906647,1.65811014175415,10.90491486,2.59,14.064,85.936
"Sweden",2014,22.1,77.9,45,32.8,1.07,1.88,438833.9,114466.9,200090.7,209281.2,95133,8624.5,3.1,-1.6,45,99.3,126966,16.22,4.62,212964,99.807,82.3,21.8,11.6,9644864,111355.6,78511,119552.3,54521.5,8,0.5,0.595274746087554,-1.48192890421348,2.65779827531642,28.4,7.57372999191284,-0.179638494114635,1.12644731800047,82.9335316938536,2.11104297637939,1.68177235126495,1.06541478633881,1.8051632642746,1.97517240047455,1.61111927032471,10.9479475,2.54,13.753,86.247
